Band gap (eV),"Voc,sq (V)"
0.6720000000000002,0.4638043935612394
0.6730000000000002,0.46473084317326574
0.6740000000000002,0.4656573933976559
0.6750000000000002,0.46658405273855025
0.6760000000000002,0.46751083133272875
0.6770000000000002,0.46843768313332274
0.6780000000000002,0.4693645353695535
0.6790000000000002,0.47029141241213107
0.6800000000000002,0.47121840175357227
0.6810000000000002,0.47214549422290947
0.6820000000000002,0.47307252847772696
0.6830000000000002,0.4739992441468324
0.6840000000000002,0.4749255188119573
0.6850000000000002,0.4758515081710925
0.6860000000000002,0.4767771341434975
0.6870000000000002,0.4777017747754328
0.6880000000000002,0.478625141420624
0.6890000000000002,0.47954759924962986
0.6900000000000002,0.4804685957292744
0.6910000000000002,0.481386510127299
0.6920000000000002,0.48230168089459646
0.6930000000000002,0.48321684264317305
